-0.38742888	-2.9809265
-0.37366429	-2.896663
-0.35989973	-2.8564191
-0.34613514	-2.8206406
-0.33237055	-2.7871137
-0.31860596	-2.7075686
-0.30484137	-2.6460371
-0.29107678	-2.5918665
-0.27731219	-2.5660689
-0.26354763	-2.5047162
-0.24978304	-2.4669724
-0.23601845	-2.4413371
-0.22225386	-2.4290383
-0.20848927	-2.4191217
-0.19472469	-2.3503067
-0.1809601	-2.3551106
-0.16719551	
-0.15343094	
-0.13966635	
-0.12590176	
-0.11213718	
-0.098372586	-2.2794101
-0.084608003	-2.2796252
-0.070843421	-2.2713583
-0.057078831	-2.265471
-0.043314248	-2.2573717
-0.02954966	
