TMD:	 WS2 

band  1
0.03585924 	 -2.18067479
0.03914255 	 -2.17149731
0.04242586 	 -2.16233548
0.04570918 	 -2.15319845
0.04899249 	 -2.14409433
0.05227581 	 -2.13503024
0.05555912 	 -2.12601242
0.05884243 	 -2.11704639
0.06212575 	 -2.10813693
0.06540906 	 -2.09928825
0.06869237 	 -2.09050399
0.07197569 	 -2.08178728
0.07525900 	 -2.07314084
0.07854232 	 -2.06456696
0.08182563 	 -2.05606759
0.08510894 	 -2.04764431
0.08839226 	 -2.03929845
0.09167557 	 -2.03103105
0.09495888 	 -2.02284288
0.09824220 	 -2.01473452
0.10152551 	 -2.00670631
0.10480882 	 -1.99875843
0.10809214 	 -1.99089086
0.11137545 	 -1.98310344
0.11465877 	 -1.97539586
0.11794208 	 -1.96776764
0.12122539 	 -1.96021823
0.12450871 	 -1.95274693
0.12779202 	 -1.94535293
0.13107533 	 -1.93803533
0.13435865 	 -1.93079315
0.13764196 	 -1.92362531
0.14092528 	 -1.91653066
0.14420859 	 -1.90950797
0.14749190 	 -1.90255595
0.15077522 	 -1.89567326
0.15405853 	 -1.88885847
0.15734184 	 -1.88211014
0.16062516 	 -1.87542676
0.16390847 	 -1.86880677
0.16719179 	 -1.86224860
0.17047510 	 -1.85575062
0.17375841 	 -1.84931117
0.17704173 	 -1.84292858
0.18032504 	 -1.83660114
0.18360835 	 -1.83032711
0.18689167 	 -1.82410476
0.19017498 	 -1.81793232
0.19345829 	 -1.81180801
0.19674161 	 -1.80573005
0.20002492 	 -1.79969664
0.20330824 	 -1.79370599
0.20659155 	 -1.78775628
0.20987486 	 -1.78184570
0.21315818 	 -1.77597247
0.21644149 	 -1.77013477
0.21972480 	 -1.76433080
0.22300812 	 -1.75855877
0.22629143 	 -1.75281691
0.22957475 	 -1.74710342
0.23285806 	 -1.74141656
0.23614137 	 -1.73575457
0.23942469 	 -1.73011572
0.24270800 	 -1.72449828
0.24599131 	 -1.71890056
0.24927463 	 -1.71332086
0.25255794 	 -1.70775752
0.25584126 	 -1.70220890
0.25912457 	 -1.69667337
0.26240788 	 -1.69114933
0.26569120 	 -1.68563521
0.26897451 	 -1.68012945
0.27225782 	 -1.67463051
0.27554114 	 -1.66913691
0.27882445 	 -1.66364717
0.28210776 	 -1.65815984
0.28539108 	 -1.65267350
0.28867439 	 -1.64718677
0.29195771 	 -1.64169829
0.29524102 	 -1.63620672
0.29852433 	 -1.63071078
0.30180765 	 -1.62520920
0.30509096 	 -1.61970075
0.30837427 	 -1.61418423
0.31165759 	 -1.60865848
0.31494090 	 -1.60312236
0.31822422 	 -1.59757478
0.32150753 	 -1.59201469
0.32479084 	 -1.58644105
0.32807416 	 -1.58085288
0.33135747 	 -1.57524923
0.33464078 	 -1.56962920
0.33792410 	 -1.56399189
0.34120741 	 -1.55833648
0.34449073 	 -1.55266218
0.34777404 	 -1.54696822
0.35105735 	 -1.54125389
0.35434067 	 -1.53551851
0.35762398 	 -1.52976145
0.36090729 	 -1.52398212
0.36419061 	 -1.51817997
0.36747392 	 -1.51235450
0.37075723 	 -1.50650523
0.37404055 	 -1.50063177
0.37732386 	 -1.49473373
0.38060718 	 -1.48881078
0.38389049 	 -1.48286266
0.38717380 	 -1.47688914
0.39045712 	 -1.47089002
0.39374043 	 -1.46486518
0.39702374 	 -1.45881454
0.40030706 	 -1.45273807
0.40359037 	 -1.44663578
0.40687369 	 -1.44050776
0.41015700 	 -1.43435412
0.41344031 	 -1.42817506
0.41672363 	 -1.42197082
0.42000694 	 -1.41574168
0.42329025 	 -1.40948802
0.42657357 	 -1.40321024
0.42985688 	 -1.39690882
0.43314020 	 -1.39058430
0.43642351 	 -1.38423728
0.43970682 	 -1.37786844
0.44299014 	 -1.37147851
0.44627345 	 -1.36506828
0.44955676 	 -1.35863864
0.45284008 	 -1.35219053
0.45612339 	 -1.34572496
0.45940670 	 -1.33924304
0.46269002 	 -1.33274592
0.46597333 	 -1.32623486
0.46925665 	 -1.31971120
0.47253996 	 -1.31317633
0.47582327 	 -1.30663177
0.47910659 	 -1.30007909
0.48238990 	 -1.29351999
0.48567321 	 -1.28695621
0.48895653 	 -1.28038964
0.49223984 	 -1.27382223
0.49552316 	 -1.26725606
0.49880647 	 -1.26069329
0.50208978 	 -1.25413620
0.50537310 	 -1.24758718
0.50865641 	 -1.24104875
0.51193972 	 -1.23452353
0.51522304 	 -1.22801427
0.51850635 	 -1.22152386
0.52178967 	 -1.21505531
0.52507298 	 -1.20861177
0.52835629 	 -1.20219655
0.53163961 	 -1.19581310
0.53492292 	 -1.18946503
0.53820623 	 -1.18315611
0.54148955 	 -1.17689030
0.54477286 	 -1.17067173
0.54805617 	 -1.16450471
0.55133949 	 -1.15839376
0.55462280 	 -1.15234362
0.55790612 	 -1.14635923
0.56118943 	 -1.14044577
0.56447274 	 -1.13460866
0.56775606 	 -1.12885358
0.57103937 	 -1.12318648
0.57432268 	 -1.11761358
0.57760600 	 -1.11214139
0.58088931 	 -1.10677675
0.58417263 	 -1.10152679
0.58745594 	 -1.09639900
0.59073925 	 -1.09140118
0.59402257 	 -1.08654151
0.59730588 	 -1.08182849
0.60058919 	 -1.07727099
0.60387251 	 -1.07287824
0.60715582 	 -1.06865980
0.61043914 	 -1.06462554
0.61372245 	 -1.06078564
0.61700576 	 -1.05715054
0.62028908 	 -1.05373087
0.62357239 	 -1.05053742
0.62685570 	 -1.04758103
0.63013902 	 -1.04487254
0.63342233 	 -1.04242264
0.63670565 	 -1.04024176
0.63998896 	 -1.03833996
0.64327227 	 -1.03672676
0.64655559 	 -1.03541100
0.64983890 	 -1.03440070
0.65312221 	 -1.03370291
0.65640553 	 -1.03332358
0.65968884 	 -1.03326745
0.66297215 	 -1.03353796
band  2
-0.66676990 	 -1.48740846
-0.66348658 	 -1.48704753
-0.66020327 	 -1.48686891
-0.65691996 	 -1.48687181
-0.65363664 	 -1.48705519
-0.65035333 	 -1.48741786
-0.64707001 	 -1.48795841
-0.64378670 	 -1.48867525
-0.64050339 	 -1.48956661
-0.63722007 	 -1.49063054
-0.63393676 	 -1.49186492
-0.63065345 	 -1.49326747
-0.62737013 	 -1.49483577
-0.62408682 	 -1.49656723
-0.62080350 	 -1.49845914
-0.61752019 	 -1.50050865
-0.61423688 	 -1.50271279
-0.61095356 	 -1.50506851
-0.60767025 	 -1.50757262
-0.60438694 	 -1.51022185
-0.60110362 	 -1.51301288
-0.59782031 	 -1.51594226
-0.59453699 	 -1.51900654
-0.59125368 	 -1.52220217
-0.58797037 	 -1.52552557
-0.58468705 	 -1.52897314
-0.58140374 	 -1.53254122
-0.57812043 	 -1.53622616
-0.57483711 	 -1.54002429
-0.57155380 	 -1.54393193
-0.56827049 	 -1.54794540
-0.56498717 	 -1.55206105
-0.56170386 	 -1.55627523
-0.55842054 	 -1.56058432
-0.55513723 	 -1.56498472
-0.55185392 	 -1.56947287
-0.54857060 	 -1.57404525
-0.54528729 	 -1.57869838
-0.54200398 	 -1.58342883
-0.53872066 	 -1.58823322
-0.53543735 	 -1.59310822
-0.53215403 	 -1.59805057
-0.52887072 	 -1.60305706
-0.52558741 	 -1.60812454
-0.52230409 	 -1.61324995
-0.51902078 	 -1.61843026
-0.51573747 	 -1.62366255
-0.51245415 	 -1.62894392
-0.50917084 	 -1.63427160
-0.50588752 	 -1.63964284
-0.50260421 	 -1.64505501
-0.49932090 	 -1.65050550
-0.49603758 	 -1.65599183
-0.49275427 	 -1.66151156
-0.48947096 	 -1.66706233
-0.48618764 	 -1.67264186
-0.48290433 	 -1.67824794
-0.47962101 	 -1.68387843
-0.47633770 	 -1.68953127
-0.47305439 	 -1.69520447
-0.46977107 	 -1.70089610
-0.46648776 	 -1.70660433
-0.46320445 	 -1.71232736
-0.45992113 	 -1.71806349
-0.45663782 	 -1.72381108
-0.45335451 	 -1.72956854
-0.45007119 	 -1.73533438
-0.44678788 	 -1.74110713
-0.44350456 	 -1.74688543
-0.44022125 	 -1.75266794
-0.43693794 	 -1.75845342
-0.43365462 	 -1.76424065
-0.43037131 	 -1.77002849
-0.42708800 	 -1.77581587
-0.42380468 	 -1.78160175
-0.42052137 	 -1.78738515
-0.41723805 	 -1.79316516
-0.41395474 	 -1.79894091
-0.41067143 	 -1.80471157
-0.40738811 	 -1.81047639
-0.40410480 	 -1.81623463
-0.40082149 	 -1.82198562
-0.39753817 	 -1.82772874
-0.39425486 	 -1.83346340
-0.39097154 	 -1.83918906
-0.38768823 	 -1.84490522
-0.38440492 	 -1.85061144
-0.38112160 	 -1.85630728
-0.37783829 	 -1.86199238
-0.37455498 	 -1.86766639
-0.37127166 	 -1.87332901
-0.36798835 	 -1.87897997
-0.36470504 	 -1.88461904
-0.36142172 	 -1.89024602
-0.35813841 	 -1.89586075
-0.35485509 	 -1.90146309
-0.35157178 	 -1.90705293
