-0.17813343	-2.5306737
-0.17509873	-2.5102954
-0.17206403	-2.4900723
-0.16902933	-2.4700046
-0.16599463	-2.4500921
-0.16295993	-2.430335
-0.15992523	-2.4107332
-0.15689053	-2.3912866
-0.15385583	-2.3719952
-0.15082113	-2.3528593
-0.14778643	-2.3338785
-0.14475173	-2.3150532
-0.14171703	-2.2963831
-0.13868233	-2.2778683
-0.13564763	-2.2595086
-0.13261293	-2.2413044
-0.12957823	-2.2232556
-0.12654353	-2.2053618
-0.12350883	-2.1876235
-0.12047413	-2.1700404
-0.11743943	-2.1526127
-0.11440473	-2.1353402
-0.11137003	-2.118223
-0.10833533	-2.1012609
-0.10530063	-2.0844543
-0.10226593	-2.0678029
-0.09923123	-2.051307
-0.09619653	-2.0349662
-0.09316183	-2.0187807
-0.09012713	-2.0027504
-0.08709243	-1.9868757
-0.08405773	-1.971156
-0.08102303	-1.9555917
-0.07798833	-1.9401827
-0.07495363	-1.9249289
-0.07191893	-1.9098305
-0.06888423	-1.8948873
-0.06584953	-1.8800995
-0.06281483	-1.865467
-0.05978013	-1.8509897
-0.05674543	-1.8366677
-0.05371073	-1.8225009
-0.05067603	-1.8084896
-0.04764133	-1.7946334
-0.04460663	-1.7809325
-0.04157193	-1.767387
-0.03853723	-1.7539968
-0.03550253	-1.7407619
-0.03246783	-1.7276822
-0.02943313	-1.7147578
-0.02639843	-1.7019887
-0.02336373	-1.6893749
-0.02032903	-1.6769164
-0.01729433	-1.6646131
-0.01425963	-1.6524652
-0.01122493	-1.6404727
-0.00819023000000002	-1.6286353
-0.00515553000000002	-1.6169533
-0.00212083000000002	-1.6054264
