TMD:	 WS2 

band  1
-0.23311399 	 -1.40517222
-0.22983070 	 -1.40173960
-0.22654740 	 -1.39839836
-0.22326411 	 -1.39514991
-0.21998081 	 -1.39199563
-0.21669751 	 -1.38893690
-0.21341422 	 -1.38597510
-0.21013092 	 -1.38311156
-0.20684763 	 -1.38034762
-0.20356433 	 -1.37768459
-0.20028104 	 -1.37512376
-0.19699774 	 -1.37266637
-0.19371444 	 -1.37031363
-0.19043115 	 -1.36806673
-0.18714785 	 -1.36592677
-0.18386456 	 -1.36389484
-0.18058126 	 -1.36197193
-0.17729797 	 -1.36015898
-0.17401467 	 -1.35845685
-0.17073138 	 -1.35686630
-0.16744808 	 -1.35538801
-0.16416478 	 -1.35402254
-0.16088149 	 -1.35277034
-0.15759819 	 -1.35163171
-0.15431490 	 -1.35060683
-0.15103160 	 -1.34969570
-0.14774831 	 -1.34889818
-0.14446501 	 -1.34821390
-0.14118171 	 -1.34764235
-0.13789842 	 -1.34718274
-0.13461512 	 -1.34683412
-0.13133183 	 -1.34659523
-0.12804853 	 -1.34646460
-0.12476524 	 -1.34644046
-0.12148194 	 -1.34652076
-0.11819864 	 -1.34670314
-0.11491535 	 -1.34698493
-0.11163205 	 -1.34736312
-0.10834876 	 -1.34783438
-0.10506546 	 -1.34839502
-0.10178217 	 -1.34904099
-0.09849887 	 -1.34976789
-0.09521557 	 -1.35057094
-0.09193228 	 -1.35144502
-0.08864898 	 -1.35238463
-0.08536569 	 -1.35338392
-0.08208239 	 -1.35443671
-0.07879910 	 -1.35553648
-0.07551580 	 -1.35667641
-0.07223250 	 -1.35784112
-0.06894921 	 -1.35900910
-0.06566591 	 -1.36020311
-0.06238262 	 -1.36141450
-0.05909932 	 -1.36263444
-0.05581603 	 -1.36385395
-0.05253273 	 -1.36506401
-0.04924944 	 -1.36625559
-0.04596614 	 -1.36741975
-0.04268284 	 -1.36854769
-0.03939955 	 -1.36963083
-0.03611625 	 -1.37066092
-0.03283296 	 -1.37163004
-0.02954966 	 -1.37253077
-0.02626637 	 -1.37335616
-0.02298307 	 -1.37409987
-0.01969977 	 -1.37475618
-0.01641648 	 -1.37532006
-0.01313318 	 -1.37578722
-0.00984989 	 -1.37615414
-0.00656659 	 -1.37641809
-0.00328330 	 -1.37657717
-0.00000000 	 -1.37663029
0.00328330 	 -1.37657717
0.00656659 	 -1.37641809
0.00984989 	 -1.37615414
0.01313318 	 -1.37578722
0.01641648 	 -1.37532006
0.01969977 	 -1.37475618
0.02298307 	 -1.37409987
0.02626637 	 -1.37335616
0.02954966 	 -1.37253077
0.03283296 	 -1.37163004
0.03611625 	 -1.37066092
0.03939955 	 -1.36963083
0.04268284 	 -1.36854769
0.04596614 	 -1.36741975
0.04924944 	 -1.36625559
0.05253273 	 -1.36506401
0.05581603 	 -1.36385395
0.05909932 	 -1.36263444
0.06238262 	 -1.36141450
0.06566591 	 -1.36020311
0.06894921 	 -1.35900910
0.07223250 	 -1.35784112
0.07551580 	 -1.35667641
0.07879910 	 -1.35553648
0.08208239 	 -1.35443671
0.08536569 	 -1.35338392
0.08864898 	 -1.35238463
0.09193228 	 -1.35144502
0.09521557 	 -1.35057094
0.09849887 	 -1.34976789
0.10178217 	 -1.34904099
0.10506546 	 -1.34839502
0.10834876 	 -1.34783438
0.11163205 	 -1.34736312
0.11491535 	 -1.34698493
0.11819864 	 -1.34670314
0.12148194 	 -1.34652076
0.12476524 	 -1.34644046
0.12804853 	 -1.34646460
0.13133183 	 -1.34659523
0.13461512 	 -1.34683412
0.13789842 	 -1.34718274
0.14118171 	 -1.34764235
0.14446501 	 -1.34821390
0.14774831 	 -1.34889818
0.15103160 	 -1.34969570
0.15431490 	 -1.35060683
0.15759819 	 -1.35163171
0.16088149 	 -1.35277034
0.16416478 	 -1.35402254
0.16744808 	 -1.35538801
0.17073138 	 -1.35686630
0.17401467 	 -1.35845685
0.17729797 	 -1.36015898
0.18058126 	 -1.36197193
0.18386456 	 -1.36389484
0.18714785 	 -1.36592677
0.19043115 	 -1.36806673
0.19371444 	 -1.37031363
0.19699774 	 -1.37266637
0.20028104 	 -1.37512376
0.20356433 	 -1.37768459
0.20684763 	 -1.38034762
0.21013092 	 -1.38311156
0.21341422 	 -1.38597510
0.21669751 	 -1.38893690
0.21998081 	 -1.39199563
0.22326411 	 -1.39514991
0.22654740 	 -1.39839836
0.22983070 	 -1.40173960
0.23311399 	 -1.40517222
0.23639729 	 -1.40869481
0.23968058 	 -1.41230598
0.24296388 	 -1.41600432
0.24624718 	 -1.41978840
0.24953047 	 -1.42365682
0.25281377 	 -1.42760817
0.25609706 	 -1.43164105
0.25938036 	 -1.43575403
0.26266365 	 -1.43994573
0.26594695 	 -1.44421474
0.26923025 	 -1.44855966
0.27251354 	 -1.45297911
0.27579684 	 -1.45747170
0.27908013 	 -1.46203604
0.28236343 	 -1.46667075
0.28564672 	 -1.47137447
0.28893002 	 -1.47614582
0.29221332 	 -1.48098345
0.29549661 	 -1.48588598
0.29877991 	 -1.49085206
0.30206320 	 -1.49588034
0.30534650 	 -1.50096948
0.30862979 	 -1.50611813
0.31191309 	 -1.51132494
0.31519638 	 -1.51658859
0.31847968 	 -1.52190773
0.32176298 	 -1.52728104
0.32504627 	 -1.53270719
0.32832957 	 -1.53818486
