TMD:	 WS2 

band  1
0.03585924 	 -2.15946686
0.03914255 	 -2.15216171
0.04242586 	 -2.14491688
0.04570918 	 -2.13773171
0.04899249 	 -2.13060533
0.05227581 	 -2.12353674
0.05555912 	 -2.11652477
0.05884243 	 -2.10956816
0.06212575 	 -2.10266555
0.06540906 	 -2.09581550
0.06869237 	 -2.08901650
0.07197569 	 -2.08226699
0.07525900 	 -2.07556533
0.07854232 	 -2.06890988
0.08182563 	 -2.06229895
0.08510894 	 -2.05573080
0.08839226 	 -2.04920371
0.09167557 	 -2.04271592
0.09495888 	 -2.03626564
0.09824220 	 -2.02985112
0.10152551 	 -2.02347055
0.10480882 	 -2.01712217
0.10809214 	 -2.01080418
0.11137545 	 -2.00451481
0.11465877 	 -1.99825229
0.11794208 	 -1.99201486
0.12122539 	 -1.98580077
0.12450871 	 -1.97960830
0.12779202 	 -1.97343572
0.13107533 	 -1.96728135
0.13435865 	 -1.96114351
0.13764196 	 -1.95502054
0.14092528 	 -1.94891082
0.14420859 	 -1.94281274
0.14749190 	 -1.93672473
0.15077522 	 -1.93064524
0.15405853 	 -1.92457275
0.15734184 	 -1.91850577
0.16062516 	 -1.91244285
0.16390847 	 -1.90638256
0.16719179 	 -1.90032352
0.17047510 	 -1.89426437
0.17375841 	 -1.88820379
0.17704173 	 -1.88214049
0.18032504 	 -1.87607324
0.18360835 	 -1.87000082
0.18689167 	 -1.86392207
0.19017498 	 -1.85783584
0.19345829 	 -1.85174105
0.19674161 	 -1.84563665
0.20002492 	 -1.83952163
0.20330824 	 -1.83339501
0.20659155 	 -1.82725586
0.20987486 	 -1.82110330
0.21315818 	 -1.81493647
0.21644149 	 -1.80875458
0.21972480 	 -1.80255685
0.22300812 	 -1.79634257
0.22629143 	 -1.79011106
0.22957475 	 -1.78386168
0.23285806 	 -1.77759383
0.23614137 	 -1.77130698
0.23942469 	 -1.76500060
0.24270800 	 -1.75867424
0.24599131 	 -1.75232748
0.24927463 	 -1.74595993
0.25255794 	 -1.73957125
0.25584126 	 -1.73316117
0.25912457 	 -1.72672942
0.26240788 	 -1.72027581
0.26569120 	 -1.71380016
0.26897451 	 -1.70730235
0.27225782 	 -1.70078232
0.27554114 	 -1.69424002
0.27882445 	 -1.68767547
0.28210776 	 -1.68108871
0.28539108 	 -1.67447983
0.28867439 	 -1.66784898
0.29195771 	 -1.66119633
0.29524102 	 -1.65452210
0.29852433 	 -1.64782656
0.30180765 	 -1.64111000
0.30509096 	 -1.63437278
0.30837427 	 -1.62761529
0.31165759 	 -1.62083796
0.31494090 	 -1.61404125
0.31822422 	 -1.60722569
0.32150753 	 -1.60039182
0.32479084 	 -1.59354026
0.32807416 	 -1.58667162
0.33135747 	 -1.57978660
0.33464078 	 -1.57288591
0.33792410 	 -1.56597031
0.34120741 	 -1.55904061
0.34449073 	 -1.55209764
0.34777404 	 -1.54514230
0.35105735 	 -1.53817549
0.35434067 	 -1.53119818
0.35762398 	 -1.52421138
0.36090729 	 -1.51721613
0.36419061 	 -1.51021350
0.36747392 	 -1.50320462
0.37075723 	 -1.49619064
0.37404055 	 -1.48917276
0.37732386 	 -1.48215223
0.38060718 	 -1.47513031
0.38389049 	 -1.46810831
0.38717380 	 -1.46108760
0.39045712 	 -1.45406954
0.39374043 	 -1.44705558
0.39702374 	 -1.44004717
0.40030706 	 -1.43304582
0.40359037 	 -1.42605304
0.40687369 	 -1.41907043
0.41015700 	 -1.41209958
0.41344031 	 -1.40514214
0.41672363 	 -1.39819978
0.42000694 	 -1.39127421
0.42329025 	 -1.38436718
0.42657357 	 -1.37748047
0.42985688 	 -1.37061589
0.43314020 	 -1.36377528
0.43642351 	 -1.35696051
0.43970682 	 -1.35017350
0.44299014 	 -1.34341619
0.44627345 	 -1.33669053
0.44955676 	 -1.32999853
0.45284008 	 -1.32334221
0.45612339 	 -1.31672363
0.45940670 	 -1.31014486
0.46269002 	 -1.30360801
0.46597333 	 -1.29711522
0.46925665 	 -1.29066864
0.47253996 	 -1.28427045
0.47582327 	 -1.27792286
0.47910659 	 -1.27162808
0.48238990 	 -1.26538836
0.48567321 	 -1.25920597
0.48895653 	 -1.25308318
