TMD:	 WSe2 

band  1
-0.09080329 	 -1.38085617
-0.08776859 	 -1.38661887
-0.08473389 	 -1.39236639
-0.08169919 	 -1.39809582
-0.07866448 	 -1.40380398
-0.07562978 	 -1.40948737
-0.07259508 	 -1.41514218
-0.04528277 	 -1.46394138
0.00023774 	 -1.52517746
0.03968885 	 -1.47322582
0.09734816 	 -1.36838842
0.10038287 	 -1.36259411
0.10341757 	 -1.35679412
0.10645227 	 -1.35099019
0.10948697 	 -1.34518388
0.11252167 	 -1.33937658
0.11555637 	 -1.33356950
0.11859107 	 -1.32776373
0.12162577 	 -1.32196021
0.12466047 	 -1.31615976
0.12769517 	 -1.31036307
0.13072987 	 -1.30457074
0.13376457 	 -1.29878323
0.13679928 	 -1.29300096
0.13983398 	 -1.28722422
0.14286868 	 -1.28145324
0.14590338 	 -1.27568817
0.14893808 	 -1.26992909
0.15197278 	 -1.26417602
0.15500748 	 -1.25842892
0.15804218 	 -1.25268769
0.16107688 	 -1.24695218
0.16411158 	 -1.24122222
0.16714628 	 -1.23549757
0.17018098 	 -1.22977796
0.17321569 	 -1.22406308
0.17625039 	 -1.21835261
0.17928509 	 -1.21264617
0.18231979 	 -1.20694338
0.18535449 	 -1.20124383
0.18838919 	 -1.19554708
0.19142389 	 -1.18985269
0.19445859 	 -1.18416019
0.19749329 	 -1.17846909
0.20052799 	 -1.17277892
0.20356269 	 -1.16708916
0.20659739 	 -1.16139931
0.20963210 	 -1.15570886
0.21266680 	 -1.15001728
0.21570150 	 -1.14432406
0.21873620 	 -1.13862868
0.22177090 	 -1.13293061
0.22480560 	 -1.12722934
0.22784030 	 -1.12152434
0.23087500 	 -1.11581511
0.23390970 	 -1.11010114
0.23694440 	 -1.10438193
0.23997910 	 -1.09865699
0.24301380 	 -1.09292583
0.24604851 	 -1.08718800
0.24908321 	 -1.08144303
0.25211791 	 -1.07569046
0.25515261 	 -1.06992988
0.25818731 	 -1.06416085
0.26122201 	 -1.05838298
0.26425671 	 -1.05259588
0.26729141 	 -1.04679918
0.27032611 	 -1.04099253
0.27336081 	 -1.03517560
0.27639551 	 -1.02934807
0.27943021 	 -1.02350965
0.28246492 	 -1.01766007
0.28549962 	 -1.01179909
0.28853432 	 -1.00592648
0.29156902 	 -1.00004204
0.29460372 	 -0.99414559
0.29763842 	 -0.98823699
0.30067312 	 -0.98231611
0.30370782 	 -0.97638285
0.30674252 	 -0.97043714
0.30977722 	 -0.96447894
0.31281192 	 -0.95850824
0.31584663 	 -0.95252505
0.31888133 	 -0.94652943
0.32191603 	 -0.94052145
0.32495073 	 -0.93450122
0.32798543 	 -0.92846888
0.33102013 	 -0.92242460
0.33405483 	 -0.91636861
0.33708953 	 -0.91030113
0.34012423 	 -0.90422246
0.34315893 	 -0.89813289
0.34619363 	 -0.89203278
0.34922833 	 -0.88592251
0.35226304 	 -0.87980252
0.35529774 	 -0.87367325
0.35833244 	 -0.86753521
0.36136714 	 -0.86138894
0.36440184 	 -0.85523501
0.36743654 	 -0.84907404
0.37047124 	 -0.84290669
0.37350594 	 -0.83673366
0.37654064 	 -0.83055569
0.37957534 	 -0.82437357
0.38261004 	 -0.81818812
0.38564474 	 -0.81200020
0.38867945 	 -0.80581074
0.39171415 	 -0.79962069
0.39474885 	 -0.79343106
0.39778355 	 -0.78724288
0.40081825 	 -0.78105726
0.40385295 	 -0.77487533
0.40688765 	 -0.76869828
0.40992235 	 -0.76252734
0.41295705 	 -0.75636378
