TMD:	 WSe2 

band  1
0.03283296 	 -0.95111041
0.03611625 	 -0.95148964
0.03939955 	 -0.95190517
0.04268284 	 -0.95235706
0.04596614 	 -0.95284537
0.04924944 	 -0.95337019
0.05253273 	 -0.95393159
0.05581603 	 -0.95452967
0.05909932 	 -0.95516451
0.06238262 	 -0.95583622
0.06566591 	 -0.95654491
0.06894921 	 -0.95729068
0.07223250 	 -0.95807365
0.07551580 	 -0.95889394
0.07879910 	 -0.95975168
0.08208239 	 -0.96064699
0.08536569 	 -0.96158002
0.08864898 	 -0.96255089
0.09193228 	 -0.96355975
0.09521557 	 -0.96460674
0.09849887 	 -0.96569200
0.10178217 	 -0.96681569
0.10506546 	 -0.96797796
0.10834876 	 -0.96917895
0.11163205 	 -0.97041881
0.11491535 	 -0.97169771
0.11819864 	 -0.97301579
0.12148194 	 -0.97437321
0.12476524 	 -0.97577012
0.12804853 	 -0.97720667
0.13133183 	 -0.97868301
0.13461512 	 -0.98019928
0.13789842 	 -0.98175564
0.14118171 	 -0.98335222
0.14446501 	 -0.98498917
0.14774831 	 -0.98666661
0.15103160 	 -0.98838468
0.15431490 	 -0.99014351
0.15759819 	 -0.99194320
0.16088149 	 -0.99378387
0.16416478 	 -0.99566564
0.16744808 	 -0.99758859
0.17073138 	 -0.99955282
0.17401467 	 -1.00155841
0.17729797 	 -1.00360543
0.18058126 	 -1.00569395
0.18386456 	 -1.00782402
0.18714785 	 -1.00999569
0.19043115 	 -1.01220897
0.19371444 	 -1.01446389
0.19699774 	 -1.01676046
0.20028104 	 -1.01909867
0.20356433 	 -1.02147850
0.20684763 	 -1.02389990
0.21013092 	 -1.02636284
0.21341422 	 -1.02886723
0.21669751 	 -1.03141301
0.21998081 	 -1.03400006
0.22326411 	 -1.03662826
0.22654740 	 -1.03929749
0.22983070 	 -1.04200758
0.23311399 	 -1.04475836
0.23639729 	 -1.04754964
0.23968058 	 -1.05038119
0.24296388 	 -1.05325278
0.24624718 	 -1.05616415
0.24953047 	 -1.05911502
0.25281377 	 -1.06210508
0.25609706 	 -1.06513401
0.25938036 	 -1.06820145
0.26266365 	 -1.07130703
0.26594695 	 -1.07445035
0.26923025 	 -1.07763097
0.27251354 	 -1.08084845
0.27579684 	 -1.08410231
0.27908013 	 -1.08739205
0.28236343 	 -1.09071712
0.28564672 	 -1.09407698
0.28893002 	 -1.09747104
0.29221332 	 -1.10089868
0.29549661 	 -1.10435926
0.29877991 	 -1.10785211
0.30206320 	 -1.11137653
0.30534650 	 -1.11493180
0.30862979 	 -1.11851716
0.31191309 	 -1.12213182
0.31519638 	 -1.12577497
0.31847968 	 -1.12944578
0.32176298 	 -1.13314336
0.32504627 	 -1.13686682
0.32832957 	 -1.14061523
0.33161286 	 -1.14438764
0.33489616 	 -1.14818306
0.33817945 	 -1.15200047
0.34146275 	 -1.15583885
0.34474605 	 -1.15969711
0.34802934 	 -1.16357416
0.35131264 	 -1.16746889
0.35459593 	 -1.17138014
0.35787923 	 -1.17530673
0.36116252 	 -1.17924747
0.36444582 	 -1.18320113
0.36772912 	 -1.18716645
0.37101241 	 -1.19114217
0.37429571 	 -1.19512697
0.37757900 	 -1.19911955
0.38086230 	 -1.20311854
0.38414559 	 -1.20712259
0.38742889 	 -1.21113030
0.39071219 	 -1.21514026
0.39399548 	 -1.21915103
0.39727878 	 -1.22316117
0.40056207 	 -1.22716920
0.40384537 	 -1.23117362
0.40712866 	 -1.23517294
0.41041196 	 -1.23916561
0.41369526 	 -1.24315010
0.41697855 	 -1.24712484
0.42026185 	 -1.25108825
0.42354514 	 -1.25503874
0.42682844 	 -1.25897469
0.43011173 	 -1.26289448
0.43339503 	 -1.26679647
0.43667833 	 -1.27067900
0.43996162 	 -1.27454040
0.44324492 	 -1.27837900
0.44652821 	 -1.28219310
0.44981151 	 -1.28598098
0.45309480 	 -1.28974094
0.45637810 	 -1.29347124
0.45966139 	 -1.29717013
0.46294469 	 -1.30083588
0.46622799 	 -1.30446670
0.46951128 	 -1.30806083
0.47279458 	 -1.31161648
0.47607787 	 -1.31513186
0.47936117 	 -1.31860518
0.48264446 	 -1.32203461
0.48592776 	 -1.32541835
0.48921106 	 -1.32875456
0.49249435 	 -1.33204142
0.49577765 	 -1.33527710
0.49906094 	 -1.33845974
0.50234424 	 -1.34158750
0.50562753 	 -1.34465854
0.50891083 	 -1.34767100
0.51219413 	 -1.35062303
0.51547742 	 -1.35351277
0.51876072 	 -1.35633837
0.52204401 	 -1.35909798
0.52532731 	 -1.36178976
0.52861060 	 -1.36441185
0.53189390 	 -1.36696243
0.53517720 	 -1.36943966
0.53846049 	 -1.37184173
0.54174379 	 -1.37416683
0.54502708 	 -1.37641317
0.54831038 	 -1.37857897
0.55159367 	 -1.38066246
0.55487697 	 -1.38266192
0.55816027 	 -1.38457561
0.56144356 	 -1.38640186
0.56472686 	 -1.38813898
0.56801015 	 -1.38978535
0.57129345 	 -1.39133937
0.57457674 	 -1.39279945
0.57786004 	 -1.39416407
0.58114333 	 -1.39543174
0.58442663 	 -1.39660101
0.58770993 	 -1.39767047
0.59099322 	 -1.39863877
0.59427652 	 -1.39950460
0.59755981 	 -1.40026671
0.60084311 	 -1.40092391
0.60412640 	 -1.40147506
0.60740970 	 -1.40191908
0.61069300 	 -1.40225497
0.61397629 	 -1.40248177
0.61725959 	 -1.40259860
0.62054288 	 -1.40260466
0.62382618 	 -1.40249922
0.62710947 	 -1.40228159
0.63039277 	 -1.40195120
0.63367607 	 -1.40150753
0.63695936 	 -1.40095014
0.64024266 	 -1.40027867
0.64352595 	 -1.39949284
0.64680925 	 -1.39859245
0.65009254 	 -1.39757737
0.65337584 	 -1.39644756
0.65665914 	 -1.39520306
0.65994243 	 -1.39384398
0.66322573 	 -1.39237051
0.66650902 	 -1.39078292
0.66979232 	 -1.38908154
0.67307561 	 -1.38726681
0.67635891 	 -1.38533921
0.67964221 	 -1.38329931
0.68292550 	 -1.38114773
0.68620880 	 -1.37888518
0.68949209 	 -1.37651242
0.69277539 	 -1.37403028
0.69605868 	 -1.37143965
0.69934198 	 -1.36874147
0.70262527 	 -1.36593676
0.70590857 	 -1.36302656
0.70919187 	 -1.36001197
0.71247516 	 -1.35689416
0.71575846 	 -1.35367431
0.71904175 	 -1.35035367
0.72232505 	 -1.34693350
0.72560834 	 -1.34341512
0.72889164 	 -1.33979987
0.73217494 	 -1.33608913
0.73545823 	 -1.33228428
0.73874153 	 -1.32838676
0.74202482 	 -1.32439801
0.74530812 	 -1.32031948
0.74859141 	 -1.31615267
0.75187471 	 -1.31189905
0.75515801 	 -1.30756012
0.75844130 	 -1.30313740
0.76172460 	 -1.29863241
0.76500789 	 -1.29404666
0.76829119 	 -1.28938167
0.77157448 	 -1.28463896
0.77485778 	 -1.27982005
0.77814108 	 -1.27492646
0.78142437 	 -1.26995970
0.78470767 	 -1.26492127
0.78799096 	 -1.25981267
0.79127426 	 -1.25463537
0.79455755 	 -1.24939086
0.79784085 	 -1.24408059
0.80112415 	 -1.23870602
0.80440744 	 -1.23326858
0.80769074 	 -1.22776970
0.81097403 	 -1.22221079
0.81425733 	 -1.21659322
0.81754062 	 -1.21091839
0.82082392 	 -1.20518764
0.82410721 	 -1.19940233
0.82739051 	 -1.19356378
0.83067381 	 -1.18767329
0.83395710 	 -1.18173217
0.83724040 	 -1.17574168
0.84052369 	 -1.16970309
0.84380699 	 -1.16361763
0.84709028 	 -1.15748653
0.85037358 	 -1.15131101
0.85365688 	 -1.14509226
0.85694017 	 -1.13883146
0.86022347 	 -1.13252977
0.86350676 	 -1.12618835
0.86679006 	 -1.11980834
0.87007335 	 -1.11339085
0.87335665 	 -1.10693700
0.87663995 	 -1.10044790
0.87992324 	 -1.09392464
0.88320654 	 -1.08736830
0.88648983 	 -1.08077995
0.88977313 	 -1.07416066
0.89305642 	 -1.06751149
0.89633972 	 -1.06083349
0.89962302 	 -1.05412771
0.90290631 	 -1.04739520
0.90618961 	 -1.04063698
0.90947290 	 -1.03385411
0.91275620 	 -1.02704762
0.91603949 	 -1.02021854
0.91932279 	 -1.01336792
0.92260609 	 -1.00649680
0.92588938 	 -0.99960622
0.92917268 	 -0.99269724
0.93245597 	 -0.98577089
0.93573927 	 -0.97882826
0.93902256 	 -0.97187040
0.94230586 	 -0.96489839
0.94558915 	 -0.95791332
0.94887245 	 -0.95091629
0.95215575 	 -0.94390840
0.95543904 	 -0.93689079
0.95872234 	 -0.92986459
0.96200563 	 -0.92283094
0.96528893 	 -0.91579103
0.96857222 	 -0.90874603
0.97185552 	 -0.90169715
0.97513882 	 -0.89464561
0.97842211 	 -0.88759266
0.98170541 	 -0.88053956
0.98498870 	 -0.87348759
0.98827200 	 -0.86643807
0.99155529 	 -0.85939233
0.99483859 	 -0.85235173
0.99812189 	 -0.84531764
1.00140518 	 -0.83829149
1.00468848 	 -0.83127469
1.00797177 	 -0.82426872
1.01125507 	 -0.81727508
1.01453836 	 -0.81029526
1.01782166 	 -0.80333084
1.02110496 	 -0.79638339
1.02438825 	 -0.78945451
1.02767155 	 -0.78254585
1.03095484 	 -0.77565908
1.03423814 	 -0.76879591
1.03752143 	 -0.76195807
1.04080473 	 -0.75514733
1.04408803 	 -0.74836548
1.04737132 	 -0.74161437
1.05065462 	 -0.73489586
1.05393791 	 -0.72821184
1.05722121 	 -0.72156425
1.06050450 	 -0.71495506
1.06378780 	 -0.70838625
1.06707109 	 -0.70185985
1.07035439 	 -0.69537793
1.07363769 	 -0.68894258
1.07692098 	 -0.68255592
1.08020428 	 -0.67622010
1.08348757 	 -0.66993730
1.08677087 	 -0.66370973
1.09005416 	 -0.65753964
1.09333746 	 -0.65142929
1.09662076 	 -0.64538098
1.09990405 	 -0.63939701
1.10318735 	 -0.63347974
1.10647064 	 -0.62763153
1.10975394 	 -0.62185475
1.11303723 	 -0.61615183
1.11632053 	 -0.61052518
1.11960383 	 -0.60497723
1.12288712 	 -0.59951045
1.12617042 	 -0.59412729
1.12945371 	 -0.58883024
1.13273701 	 -0.58362176
1.13602030 	 -0.57850436
1.13930360 	 -0.57348052
1.14258690 	 -0.56855273
1.14587019 	 -0.56372347
1.14915349 	 -0.55899523
1.15243678 	 -0.55437047
1.15572008 	 -0.54985166
1.15900337 	 -0.54544123
1.16228667 	 -0.54114161
1.16556997 	 -0.53695519
1.16885326 	 -0.53288436
1.17213656 	 -0.52893144
1.17541985 	 -0.52509874
