-0.666769896199576	-1.4744
-0.663486582493759	-1.4723473
-0.660203268787942	-1.4722533
-0.656919955082124	-1.4737805
-0.653636641376307	-1.4745221
-0.650353327670489	-1.4745243
-0.647070013964672	-1.4743047
-0.643786700258855	-1.4763913
-0.640503386553037	-1.4786956
-0.63722007284722	-1.4827856
-0.633936759141402	-1.4831613
-0.630653445435585	-1.4810634
-0.627370131729768	-1.4808376
-0.62408681802395	-1.4829065
-0.620803504318133	-1.4875996
-0.617520190612316	-1.4915317
-0.614236876906498	-1.4957118
-0.610953563200681	-1.4988226
-0.607670249494863	-1.5029494
-0.604386935789046	-1.5062304
-0.601103622083229	-1.5096027
-0.597820308377411	-1.5124604
-0.594536994671594	-1.5153037
-0.591253680965776	-1.5179583
-0.587970367259959	-1.519527
-0.584687053554142	-1.5213919
-0.581403739848324	-1.5252099
-0.578120426142507	-1.5298144
-0.574837112436689	-1.5340003
-0.571553798730872	-1.5384521
-0.568270485025055	-1.5440948
-0.564987171319237	-1.5500705
-0.56170385761342	-1.5552448
-0.558420543907602	-1.5603973
-0.555137230201785	-1.5644518
-0.551853916495968	-1.5690397
-0.54857060279015	-1.5737222
-0.545287289084333	-1.5787067
-0.542003975378516	-1.5833626
-0.538720661672698	-1.5875818
-0.535437347966881	-1.5924041
-0.532154034261063	-1.5969839
-0.528870720555246	-1.6022449
-0.525587406849429	-1.6081672
-0.522304093143611	-1.6146779
-0.519020779437794	-1.6211089
-0.515737465731976	-1.6271051
-0.512454152026159	-1.6327163
-0.509170838320342	-1.637619
-0.505887524614524	-1.6420809
-0.502604210908707	-1.6468416
-0.499320897202889	-1.6518263
-0.496037583497072	-1.6581864
-0.492754269791255	-1.6644911
-0.489470956085437	-1.6706376
-0.48618764237962	-1.6764796
-0.482904328673802	-1.6820368
-0.479621014967985	-1.6880759
-0.476337701262168	-1.6935822
-0.47305438755635	-1.6981467
-0.469771073850533	-1.702719
-0.466487760144715	-1.7081634
-0.463204446438898	-1.714588
-0.459921132733081	-1.721366
-0.456637819027263	-1.7271775
-0.453354505321446	-1.7327995
-0.450071191615629	-1.738368
-0.446787877909811	-1.7435243
-0.443504564203994	-1.7479974
-0.440221250498176	-1.7527792
-0.436937936792359	-1.7580808
-0.433654623086542	-1.7645611
-0.430371309380724	-1.7708713
-0.427087995674907	-1.776426
-0.423804681969089	-1.7818482
-0.420521368263272	-1.7865987
-0.417238054557455	-1.7913582
-0.413954740851637	-1.7966663
-0.41067142714582	-1.802399
-0.407388113440002	-1.8086909
-0.404104799734185	-1.8152919
-0.400821486028368	-1.8219246
-0.39753817232255	-1.8284063
-0.394254858616733	-1.8343798
-0.390971544910915	-1.8401495
-0.387688231205098	-1.8453844
-0.384404917499281	-1.8502659
-0.381121603793463	-1.8551742
-0.377838290087646	-1.8605883
-0.374554976381828	-1.8658473
-0.371271662676011	-1.870991
-0.367988348970194	-1.8762342
-0.364705035264376	-1.8815687
-0.361421721558559	-1.8864686
-0.358138407852742	-1.8913869
-0.354855094146924	-1.8969781
-0.351571780441107	-1.9031655
-0.348288466735289	-1.9091355
-0.345005153029472	-1.9143796
-0.341721839323655	-1.9193894
-0.338438525617837	-1.9241166
-0.33515521191202	-1.9289647
-0.331871898206202	-1.9344286
-0.328588584500385	-1.9407305
-0.325305270794568	-1.9472474
-0.32202195708875	-1.9531529
-0.318738643382933	-1.9577901
-0.315455329677115	-1.9623076
-0.312172015971298	-1.9668312
-0.308888702265481	-1.9717877
-0.305605388559663	-1.9773157
-0.302322074853846	-1.9830724
-0.299038761148029	-1.9884201
-0.295755447442211	-1.9935998
-0.292472133736394	-1.9992586
-0.289188820030576	-2.0051155
-0.285905506324759	-2.0109172
-0.282622192618942	-2.0168061
-0.279338878913124	-2.0226858
-0.276055565207307	-2.0286362
-0.272772251501489	-2.0343111
-0.269488937795672	-2.0390239
-0.266205624089855	-2.04284
-0.262922310384037	-2.0475538
-0.25963899667822	-2.0529485
-0.256355682972402	-2.0583324
-0.253072369266585	-2.0642226
-0.249789055560768	-2.0700674
-0.24650574185495	-2.0758238
-0.243222428149133	-2.0818684
-0.239939114443315	-2.087863
-0.236655800737498	-2.0935056
-0.233372487031681	-2.0987105
-0.230089173325863	-2.1041996
-0.226805859620046	-2.1097031
-0.223522545914228	-2.11587
-0.220239232208411	-2.1217778
-0.216955918502594	-2.127511
-0.213672604796776	-2.1325164
-0.210389291090959	-2.1375105
-0.207105977385142	-2.143106
-0.203822663679324	-2.1490898
-0.200539349973507	-2.1547384
-0.197256036267689	-2.159838
-0.193972722561872	-2.1644511
-0.190689408856055	-2.1688802
-0.187406095150237	-2.1747212
-0.18412278144442	-2.1808205
-0.180839467738602	-2.1871037
-0.177556154032785	-2.1930928
-0.174272840326968	-2.1983671
-0.17098952662115	-2.2033999
-0.167706212915333	-2.2082837
-0.164422899209515	-2.2137783
-0.161139585503698	-2.2198455
-0.157856271797881	-2.2254293
-0.154572958092063	-2.2303338
-0.151289644386246	-2.2354989
-0.148006330680428	-2.2407091
-0.144723016974611	-2.2461185
-0.141439703268794	-2.2511525
-0.138156389562976	-2.256917
-0.134873075857159	-2.2627633
-0.131589762151342	-2.2687137
-0.128306448445524	-2.2742922
-0.125023134739707	-2.2792819
-0.121739821033889	-2.284374
-0.118456507328072	-2.2891331
-0.115173193622255	-2.2943175
-0.111889879916437	-2.298955
-0.10860656621062	-2.3037012
-0.105323252504802	-2.3083105
-0.102039938798985	-2.3127384
-0.0987566250931676	-2.3170295
-0.0954733113873502	-2.321105
-0.0921899976815328	-2.324882
