TMD:	 WSe2 

band  1
1.16556997 	 -0.52599958
1.16885326 	 -0.51969381
1.17213656 	 -0.51356883
1.17541985 	 -0.50763518
1.17870315 	 -0.50190307
1.18198644 	 -0.49638225
1.18526974 	 -0.49108177
1.18855304 	 -0.48600982
1.19183633 	 -0.48117350
1.19511963 	 -0.47657872
1.19840292 	 -0.47222999
1.20168622 	 -0.46813037
1.20496951 	 -0.46428138
1.20825281 	 -0.46068308
1.21153610 	 -0.45733409
1.21481940 	 -0.45423172
1.21810270 	 -0.45137217
1.22138599 	 -0.44875075
1.22466929 	 -0.44636209
1.22795258 	 -0.44420040
1.23123588 	 -0.44225973
1.23451917 	 -0.44053422
1.23780247 	 -0.43901826
1.24108577 	 -0.43770677
1.24436906 	 -0.43659527
1.24765236 	 -0.43568009
1.25093565 	 -0.43495843
1.25421895 	 -0.43442841
1.25750224 	 -0.43408917
1.26078554 	 -0.43394085
band  2
-1.26078554 	 -0.92178834
-1.25750224 	 -0.92196001
-1.25421895 	 -0.92235455
-1.25093565 	 -0.92297253
-1.24765236 	 -0.92381394
-1.24436906 	 -0.92487810
-1.24108577 	 -0.92616375
-1.23780247 	 -0.92766904
-1.23451917 	 -0.92939154
-1.23123588 	 -0.93132834
-1.22795258 	 -0.93347599
-1.22466929 	 -0.93583065
-1.22138599 	 -0.93838803
-1.21810270 	 -0.94114353
-1.21481940 	 -0.94409221
-1.21153610 	 -0.94722889
-1.20825281 	 -0.95054815
-1.20496951 	 -0.95404441
-1.20168622 	 -0.95771195
-1.19840292 	 -0.96154495
-1.19511963 	 -0.96553754
-1.19183633 	 -0.96968380
-1.18855304 	 -0.97397782
-1.18526974 	 -0.97841370
-1.18198644 	 -0.98298560
-1.17870315 	 -0.98768773
-1.17541985 	 -0.99251439
-1.17213656 	 -0.99745995
-1.16885326 	 -1.00251890
-1.16556997 	 -1.00768584
-1.16228667 	 -1.01295549
-1.15900337 	 -1.01832270
-1.15572008 	 -1.02378242
-1.15243678 	 -1.02932976
-1.14915349 	 -1.03495995
-1.14587019 	 -1.04066835
-1.14258690 	 -1.04645046
-1.13930360 	 -1.05230190
-1.13602030 	 -1.05821842
-1.13273701 	 -1.06419590
-1.12945371 	 -1.07023035
-1.12617042 	 -1.07631790
-1.12288712 	 -1.08245477
-1.11960383 	 -1.08863734
-1.11632053 	 -1.09486207
-1.11303723 	 -1.10112555
-1.10975394 	 -1.10742446
-1.10647064 	 -1.11375559
-1.10318735 	 -1.12011584
-1.09990405 	 -1.12650218
-1.09662076 	 -1.13291171
-1.09333746 	 -1.13934160
-1.09005416 	 -1.14578911
-1.08677087 	 -1.15225158
-1.08348757 	 -1.15872645
-1.08020428 	 -1.16521122
